Seconds,Volts
0, 4.226611
3.789928E-07, 4.268416
7.579856E-07, 4.310221
1.136978E-06, 4.352026
1.515971E-06, 4.39383
1.894964E-06, 4.435635
2.273957E-06, 4.47744
2.652949E-06, 4.519245
3.031942E-06, 4.561049
3.410935E-06, 4.602854
3.789928E-06, 4.644659
4.16892E-06, 4.686464
4.547913E-06, 4.728269
4.926906E-06, 4.770073
5.305899E-06, 4.811878
5.684892E-06, 4.853683
6.063884E-06, 4.895488
6.442877E-06, 4.937293
6.82187E-06, 4.979097
7.200863E-06, 5.020902
7.579856E-06, 5.062707
7.958848E-06, 5.104512
8.337841E-06, 5.146317
8.716834E-06, 5.188122
9.095826E-06, 5.229926
9.474819E-06, 5.271731
9.853812E-06, 5.313536
1.02328E-05, 5.355341
1.06118E-05, 5.397145
1.099079E-05, 5.43895
1.136978E-05, 5.480755
1.174878E-05, 5.52256
1.212777E-05, 5.564364
1.250676E-05, 5.60617
1.288575E-05, 5.647974
1.326475E-05, 5.689779
1.364374E-05, 5.731584
1.402273E-05, 5.773389
1.440173E-05, 5.731584
1.478072E-05, 5.689779
1.515971E-05, 5.647974
1.55387E-05, 5.60617
1.59177E-05, 5.564365
1.629669E-05, 5.52256
1.667568E-05, 5.480755
1.705468E-05, 5.438951
1.743367E-05, 5.397146
1.781266E-05, 5.355341
1.819165E-05, 5.313536
1.857065E-05, 5.271731
1.894964E-05, 5.229927
1.932863E-05, 5.188122
1.970762E-05, 5.146317
2.008662E-05, 5.104512
2.046561E-05, 5.062707
2.08446E-05, 5.020903
2.12236E-05, 4.979098
2.160259E-05, 4.937293
2.198158E-05, 4.895488
2.236057E-05, 4.853683
2.273957E-05, 4.811878
2.311856E-05, 4.770074
2.349755E-05, 4.728269
2.387655E-05, 4.686464
2.425554E-05, 4.64466
2.463453E-05, 4.602855
2.501352E-05, 4.561049
2.539252E-05, 4.519245
2.577151E-05, 4.47744
2.61505E-05, 4.435636
2.652949E-05, 4.393831
2.690849E-05, 4.352026
2.728748E-05, 4.310221
2.766647E-05, 4.268416
2.804547E-05, 4.226611
2.842446E-05, 4.268416
2.880345E-05, 4.310221
2.918244E-05, 4.352026
2.956144E-05, 4.39383
2.994043E-05, 4.435635
3.031942E-05, 4.47744
3.069841E-05, 4.519245
3.107741E-05, 4.561049
3.14564E-05, 4.602855
3.183539E-05, 4.644659
3.221439E-05, 4.686464
3.259338E-05, 4.728269
3.297237E-05, 4.770074
3.335136E-05, 4.811878
3.373036E-05, 4.853683
3.410935E-05, 4.895488
3.448834E-05, 4.937293
3.486733E-05, 4.979097
3.524633E-05, 5.020902
3.562532E-05, 5.062707
3.600432E-05, 5.104512
3.638331E-05, 5.146317
3.67623E-05, 5.188121
3.714129E-05, 5.229926
3.752028E-05, 5.271731
3.789928E-05, 5.313536
3.827827E-05, 5.35534
3.865726E-05, 5.397146
3.903625E-05, 5.43895
3.941525E-05, 5.480755
3.979424E-05, 5.52256
4.017324E-05, 5.564365
4.055223E-05, 5.606169
4.093122E-05, 5.647974
4.131021E-05, 5.689779
4.168921E-05, 5.731584
4.20682E-05, 5.773388
4.244719E-05, 5.731584
4.282618E-05, 5.689779
4.320518E-05, 5.647974
4.358417E-05, 5.60617
4.396316E-05, 5.564365
4.434216E-05, 5.52256
4.472115E-05, 5.480755
4.510014E-05, 5.438951
4.547913E-05, 5.397146
4.585813E-05, 5.355341
4.623712E-05, 5.313536
4.661611E-05, 5.271731
4.69951E-05, 5.229927
4.73741E-05, 5.188122
4.775309E-05, 5.146317
4.813208E-05, 5.104512
4.851108E-05, 5.062707
4.889007E-05, 5.020903
4.926906E-05, 4.979098
4.964805E-05, 4.937293
5.002705E-05, 4.895488
5.040604E-05, 4.853683
5.078503E-05, 4.811879
5.116402E-05, 4.770074
5.154302E-05, 4.728269
5.192201E-05, 4.686464
5.2301E-05, 4.64466
5.268E-05, 4.602855
5.305899E-05, 4.56105
5.343798E-05, 4.519245
5.381697E-05, 4.47744
5.419597E-05, 4.435636
5.457496E-05, 4.393831
5.495395E-05, 4.352026
5.533294E-05, 4.310221
5.571194E-05, 4.268416
5.609093E-05, 4.226612
5.646993E-05, 4.268416
5.684892E-05, 4.310221
5.722791E-05, 4.352026
5.76069E-05, 4.39383
5.79859E-05, 4.435635
5.836489E-05, 4.47744
5.874388E-05, 4.519245
5.912287E-05, 4.561049
5.950187E-05, 4.602854
5.988086E-05, 4.644659
6.025985E-05, 4.686464
6.063885E-05, 4.728269
6.101784E-05, 4.770073
6.139683E-05, 4.811878
6.177582E-05, 4.853683
6.215482E-05, 4.895488
6.253381E-05, 4.937293
6.29128E-05, 4.979098
6.329179E-05, 5.020902
6.367078E-05, 5.062706
6.404978E-05, 5.104512
6.442877E-05, 5.146317
6.480776E-05, 5.188121
6.518676E-05, 5.229926
6.556575E-05, 5.271731
6.594475E-05, 5.313536
6.632374E-05, 5.35534
6.670273E-05, 5.397145
6.708172E-05, 5.438951
6.746071E-05, 5.480755
6.78397E-05, 5.522559
6.82187E-05, 5.564364
6.859769E-05, 5.606169
6.897669E-05, 5.647974
6.935568E-05, 5.689779
6.973467E-05, 5.731584
7.011367E-05, 5.773389
7.049266E-05, 5.731584
7.087165E-05, 5.68978
7.125064E-05, 5.647974
7.162963E-05, 5.60617
7.200863E-05, 5.564364
7.238762E-05, 5.52256
7.276661E-05, 5.480755
7.314561E-05, 5.43895
7.35246E-05, 5.397146
7.390359E-05, 5.355341
7.428259E-05, 5.313536
7.466158E-05, 5.271731
7.504057E-05, 5.229927
7.541956E-05, 5.188122
7.579855E-05, 5.146317
7.617755E-05, 5.104512
7.655654E-05, 5.062707
7.693553E-05, 5.020903
7.731453E-05, 4.979097
7.769352E-05, 4.937293
7.807251E-05, 4.895489
7.845151E-05, 4.853683
7.88305E-05, 4.811879
7.920949E-05, 4.770073
7.958848E-05, 4.728269
7.996747E-05, 4.686464
8.034647E-05, 4.644659
8.072546E-05, 4.602855
8.110445E-05, 4.56105
8.148345E-05, 4.519245
8.186244E-05, 4.47744
8.224144E-05, 4.435635
8.262043E-05, 4.393831
8.299942E-05, 4.352026
8.337841E-05, 4.310221
8.37574E-05, 4.268416
8.413639E-05, 4.226612
8.451539E-05, 4.268416
8.489438E-05, 4.310221
8.527337E-05, 4.352025
8.565237E-05, 4.39383
8.603136E-05, 4.435635
8.641036E-05, 4.47744
8.678935E-05, 4.519245
8.716834E-05, 4.561049
8.754733E-05, 4.602854
8.792632E-05, 4.644659
8.830531E-05, 4.686463
8.868431E-05, 4.728269
8.90633E-05, 4.770073
8.94423E-05, 4.811879
8.982129E-05, 4.853683
9.020028E-05, 4.895487
9.057928E-05, 4.937293
9.095827E-05, 4.979097
9.133726E-05, 5.020902
9.171625E-05, 5.062707
9.209524E-05, 5.104512
9.247424E-05, 5.146317
9.285323E-05, 5.188121
9.323222E-05, 5.229926
9.361122E-05, 5.271731
9.399021E-05, 5.313536
9.43692E-05, 5.35534
9.47482E-05, 5.397145
9.512719E-05, 5.43895
9.550618E-05, 5.480755
9.588517E-05, 5.52256
9.626416E-05, 5.564364
9.664316E-05, 5.60617
9.702215E-05, 5.647974
9.740114E-05, 5.689778
9.778014E-05, 5.731584
9.815913E-05, 5.773388
9.853812E-05, 5.731585
9.891712E-05, 5.689779
9.929611E-05, 5.647975
9.96751E-05, 5.606169
0.0001000541, 5.564365
0.0001004331, 5.522561
0.0001008121, 5.480755
0.0001011911, 5.438951
0.0001015701, 5.397146
0.0001019491, 5.355341
0.000102328, 5.313537
0.000102707, 5.271731
0.000103086, 5.229927
0.000103465, 5.188122
0.000103844, 5.146317
0.000104223, 5.104512
0.000104602, 5.062708
0.000104981, 5.020903
0.00010536, 4.979098
0.000105739, 4.937293
0.000106118, 4.895488
0.000106497, 4.853684
0.000106876, 4.811878
0.000107255, 4.770074
0.0001076339, 4.72827
0.0001080129, 4.686464
0.0001083919, 4.64466
0.0001087709, 4.602854
0.0001091499, 4.56105
0.0001095289, 4.519246
0.0001099079, 4.47744
0.0001102869, 4.435636
0.0001106659, 4.393831
0.0001110449, 4.352026
0.0001114239, 4.310222
0.0001118029, 4.268417
0.0001121819, 4.226612
0.0001125609, 4.268415
0.0001129399, 4.310221
0.0001133188, 4.352026
0.0001136978, 4.39383
0.0001140768, 4.435635
0.0001144558, 4.47744
0.0001148348, 4.519244
0.0001152138, 4.561049
0.0001155928, 4.602854
0.0001159718, 4.644659
0.0001163508, 4.686464
0.0001167298, 4.728268
0.0001171088, 4.770073
0.0001174878, 4.811878
0.0001178668, 4.853683
0.0001182457, 4.895488
0.0001186247, 4.937292
0.0001190037, 4.979098
0.0001193827, 5.020902
0.0001197617, 5.062706
0.0001201407, 5.104512
0.0001205197, 5.146317
0.0001208987, 5.188121
0.0001212777, 5.229926
0.0001216567, 5.271731
0.0001220357, 5.313535
0.0001224147, 5.35534
0.0001227937, 5.397145
0.0001231726, 5.43895
0.0001235516, 5.480754
0.0001239306, 5.52256
0.0001243096, 5.564364
0.0001246886, 5.606169
0.0001250676, 5.647974
0.0001254466, 5.689778
0.0001258256, 5.731584
0.0001262046, 5.773388
0.0001265836, 5.731585
0.0001269626, 5.68978
0.0001273416, 5.647975
0.0001277206, 5.606169
0.0001280996, 5.564364
0.0001284786, 5.52256
0.0001288575, 5.480756
0.0001292365, 5.438951
0.0001296155, 5.397147
0.0001299945, 5.35534
0.0001303735, 5.313536
0.0001307525, 5.271732
0.0001311315, 5.229927
0.0001315105, 5.188123
0.0001318895, 5.146317
0.0001322685, 5.104512
0.0001326475, 5.062707
0.0001330265, 5.020903
0.0001334055, 4.979098
0.0001337844, 4.937294
0.0001341634, 4.895488
0.0001345424, 4.853683
0.0001349214, 4.811879
0.0001353004, 4.770074
0.0001356794, 4.72827
0.0001360584, 4.686464
0.0001364374, 4.64466
0.0001368164, 4.602855
0.0001371954, 4.56105
0.0001375744, 4.519246
0.0001379534, 4.47744
0.0001383324, 4.435636
0.0001387114, 4.393831
0.0001390903, 4.352026
0.0001394693, 4.310222
0.0001398483, 4.268417
0.0001402273, 4.226612
0.0001406063, 4.268416
0.0001409853, 4.31022
0.0001413643, 4.352025
0.0001417433, 4.393829
0.0001421223, 4.435636
0.0001425013, 4.47744
0.0001428803, 4.519245
0.0001432593, 4.561049
0.0001436383, 4.602853
0.0001440173, 4.64466
0.0001443963, 4.686464
0.0001447752, 4.728269
0.0001451542, 4.770073
0.0001455332, 4.811878
0.0001459122, 4.853682
0.0001462912, 4.895488
0.0001466702, 4.937293
0.0001470492, 4.979097
0.0001474282, 5.020902
0.0001478072, 5.062706
0.0001481862, 5.104512
0.0001485652, 5.146317
0.0001489442, 5.188121
0.0001493232, 5.229926
0.0001497021, 5.27173
0.0001500811, 5.313535
0.0001504601, 5.355341
0.0001508391, 5.397145
0.0001512181, 5.43895
0.0001515971, 5.480754
0.0001519761, 5.522559
0.0001523551, 5.564365
0.0001527341, 5.606169
0.0001531131, 5.647974
0.0001534921, 5.689778
0.0001538711, 5.731583
0.0001542501, 5.773388
0.0001546291, 5.731584
0.000155008, 5.689779
0.000155387, 5.647975
0.000155766, 5.60617
0.000156145, 5.564366
0.000156524, 5.52256
0.000156903, 5.480755
0.000157282, 5.438951
0.000157661, 5.397146
0.00015804, 5.355342
0.000158419, 5.313536
0.000158798, 5.271731
0.000159177, 5.229927
0.000159556, 5.188122
0.0001599349, 5.146317
0.0001603139, 5.104513
0.0001606929, 5.062707
0.0001610719, 5.020903
0.0001614509, 4.979098
0.0001618299, 4.937294
0.0001622089, 4.895489
0.0001625879, 4.853683
0.0001629669, 4.811879
0.0001633459, 4.770074
0.0001637249, 4.72827
0.0001641039, 4.686465
0.0001644829, 4.644659
0.0001648619, 4.602854
0.0001652409, 4.56105
0.0001656198, 4.519246
0.0001659988, 4.477441
0.0001663778, 4.435637
0.0001667568, 4.39383
0.0001671358, 4.352026
0.0001675148, 4.310222
0.0001678938, 4.268417
0.0001682728, 4.226613
0.0001686518, 4.268416
0.0001690308, 4.310221
0.0001694098, 4.352025
0.0001697888, 4.39383
0.0001701678, 4.435634
0.0001705467, 4.477439
0.0001709257, 4.519245
0.0001713047, 4.561049
0.0001716837, 4.602854
0.0001720627, 4.644659
0.0001724417, 4.686463
0.0001728207, 4.728269
0.0001731997, 4.770073
0.0001735787, 4.811878
0.0001739577, 4.853683
0.0001743367, 4.895487
0.0001747157, 4.937293
0.0001750947, 4.979097
0.0001754737, 5.020902
0.0001758526, 5.062706
0.0001762316, 5.104511
0.0001766106, 5.146316
0.0001769896, 5.188122
0.0001773686, 5.229926
0.0001777476, 5.27173
0.0001781266, 5.313535
0.0001785056, 5.35534
0.0001788846, 5.397146
0.0001792636, 5.43895
0.0001796426, 5.480755
0.0001800216, 5.522559
0.0001804006, 5.564363
0.0001807796, 5.60617
0.0001811586, 5.647974
0.0001815375, 5.689779
0.0001819165, 5.731583
0.0001822955, 5.773388
0.0001826745, 5.731585
0.0001830535, 5.689779
0.0001834325, 5.647974
0.0001838115, 5.60617
0.0001841905, 5.564365
0.0001845695, 5.522561
0.0001849485, 5.480755
0.0001853275, 5.438951
0.0001857065, 5.397146
0.0001860855, 5.355341
0.0001864644, 5.313537
0.0001868434, 5.271732
0.0001872224, 5.229926
0.0001876014, 5.188122
0.0001879804, 5.146317
0.0001883594, 5.104513
0.0001887384, 5.062708
