Seconds,Volts
0, -0.7697521
4.937043E-09, -0.7563652
9.874086E-09, -0.7429782
1.481113E-08, -0.7295912
1.974817E-08, -0.7162042
2.468522E-08, -0.7028172
2.962226E-08, -0.6894302
3.45593E-08, -0.6760432
3.949635E-08, -0.6626562
4.443339E-08, -0.6492692
4.937043E-08, -0.6358822
5.430747E-08, -0.6224952
5.924452E-08, -0.6091082
6.418156E-08, -0.5957212
6.911861E-08, -0.5823342
7.405565E-08, -0.5689473
7.899269E-08, -0.5555602
8.392973E-08, -0.5421733
8.886678E-08, -0.5287862
9.380382E-08, -0.5153993
9.874086E-08, -0.5020123
1.036779E-07, -0.4886253
1.086149E-07, -0.4752383
1.13552E-07, -0.4618513
1.18489E-07, -0.4484643
1.234261E-07, -0.4350773
1.283631E-07, -0.4216903
1.333002E-07, -0.4083034
1.382372E-07, -0.3949163
1.431742E-07, -0.3815293
1.481113E-07, -0.3681423
1.530483E-07, -0.3547554
1.579854E-07, -0.3413683
1.629224E-07, -0.3279814
1.678595E-07, -0.3145944
1.727965E-07, -0.3012074
1.777336E-07, -0.2878204
1.826706E-07, -0.2744334
1.876076E-07, -0.2610464
1.925447E-07, -0.2476594
1.974817E-07, -0.2342724
2.024188E-07, -0.2208854
2.073558E-07, -0.2074985
2.122929E-07, -0.1941115
2.172299E-07, -0.1807244
2.221669E-07, -0.1673374
2.27104E-07, -0.1539505
2.32041E-07, -0.1405635
2.369781E-07, -0.1271764
2.419151E-07, -0.1137894
2.468522E-07, -0.1004025
2.517892E-07, -0.08701546
2.567263E-07, -0.07362846
2.616633E-07, -0.06024145
2.666003E-07, -0.04685453
2.715374E-07, -0.03346752
2.764744E-07, -0.02008051
2.814115E-07, -0.006693504
2.863485E-07, 0.006693459
2.912855E-07, 0.02008047
2.962226E-07, 0.03346748
3.011596E-07, 0.04685448
3.060967E-07, 0.0602414
3.110337E-07, 0.07362841
3.159708E-07, 0.08701542
3.209078E-07, 0.1004024
3.258449E-07, 0.1137894
3.307819E-07, 0.1271764
3.357189E-07, 0.1405634
3.40656E-07, 0.1539504
3.45593E-07, 0.1673374
3.505301E-07, 0.1807244
3.554671E-07, 0.1941114
3.604042E-07, 0.2074984
3.653412E-07, 0.2208854
3.702782E-07, 0.2342723
3.752153E-07, 0.2476593
3.801523E-07, 0.2610464
3.850894E-07, 0.2744334
3.900264E-07, 0.2878203
3.949635E-07, 0.3012073
3.999005E-07, 0.3145943
4.048376E-07, 0.3279813
4.097746E-07, 0.3413683
4.147116E-07, 0.3547552
4.196487E-07, 0.3681422
4.245857E-07, 0.3815292
4.295228E-07, 0.3949164
4.344598E-07, 0.4083033
4.393968E-07, 0.4216903
4.443339E-07, 0.4350773
4.492709E-07, 0.4484643
4.54208E-07, 0.4618512
4.59145E-07, 0.4752382
4.640821E-07, 0.4886252
4.690191E-07, 0.5020123
4.739562E-07, 0.5153993
4.788932E-07, 0.5287862
4.838303E-07, 0.5421733
4.887673E-07, 0.5555602
4.937043E-07, 0.5689471
4.986414E-07, 0.5823342
5.035784E-07, 0.5957212
5.085154E-07, 0.6091082
5.134525E-07, 0.6224952
5.183895E-07, 0.6358821
5.233266E-07, 0.6492692
5.282636E-07, 0.6626562
5.332006E-07, 0.6760431
5.381377E-07, 0.6894302
5.430747E-07, 0.7028171
5.480118E-07, 0.716204
5.529488E-07, 0.7295911
5.578859E-07, 0.742978
5.628229E-07, 0.7563651
5.6776E-07, 0.769752
5.72697E-07, 0.7563652
5.776341E-07, 0.7429782
5.825711E-07, 0.7295912
5.875082E-07, 0.7162041
5.924452E-07, 0.7028172
5.973822E-07, 0.6894303
6.023193E-07, 0.6760432
6.072563E-07, 0.6626562
6.121933E-07, 0.6492693
6.171304E-07, 0.6358823
6.220674E-07, 0.6224953
6.270045E-07, 0.6091082
6.319415E-07, 0.5957213
6.368786E-07, 0.5823344
6.418156E-07, 0.5689473
6.467527E-07, 0.5555604
6.516897E-07, 0.5421733
6.566268E-07, 0.5287864
6.615638E-07, 0.5153995
6.665009E-07, 0.5020123
6.714379E-07, 0.4886254
6.763749E-07, 0.4752385
6.81312E-07, 0.4618514
6.86249E-07, 0.4484645
6.911861E-07, 0.4350774
6.961231E-07, 0.4216903
7.010601E-07, 0.4083034
7.059972E-07, 0.3949163
7.109342E-07, 0.3815293
7.158713E-07, 0.3681422
7.208083E-07, 0.3547553
7.257453E-07, 0.3413684
7.306824E-07, 0.3279813
7.356194E-07, 0.3145944
7.405565E-07, 0.3012075
7.454935E-07, 0.2878204
7.504306E-07, 0.2744335
7.553676E-07, 0.2610464
7.603047E-07, 0.2476594
7.652417E-07, 0.2342725
7.701788E-07, 0.2208854
7.751158E-07, 0.2074985
7.800528E-07, 0.1941116
7.849899E-07, 0.1807245
7.899269E-07, 0.1673376
7.94864E-07, 0.1539505
7.99801E-07, 0.1405635
8.04738E-07, 0.1271766
8.096751E-07, 0.1137895
8.146121E-07, 0.1004026
8.195492E-07, 0.08701551
8.244862E-07, 0.0736286
8.294232E-07, 0.06024168
8.343603E-07, 0.04685458
8.392973E-07, 0.03346766
8.442344E-07, 0.02008056
8.491714E-07, 0.006693642
8.541085E-07, -0.006693459
8.590455E-07, -0.02008056
8.639826E-07, -0.03346748
8.689196E-07, -0.0468544
8.738567E-07, -0.06024149
8.787937E-07, -0.07362841
8.837308E-07, -0.08701551
8.886678E-07, -0.1004024
8.936048E-07, -0.1137893
8.985419E-07, -0.1271764
9.034789E-07, -0.1405634
9.084159E-07, -0.1539503
9.13353E-07, -0.1673374
9.1829E-07, -0.1807243
9.232271E-07, -0.1941114
9.281641E-07, -0.2074983
9.331011E-07, -0.2208852
9.380382E-07, -0.2342723
9.429752E-07, -0.2476593
9.479123E-07, -0.2610464
9.528493E-07, -0.2744333
9.577864E-07, -0.2878202
9.627234E-07, -0.3012073
9.676605E-07, -0.3145944
9.725975E-07, -0.3279811
9.775346E-07, -0.3413682
9.824716E-07, -0.3547553
9.874086E-07, -0.3681421
9.923457E-07, -0.3815292
9.972828E-07, -0.3949163
1.00222E-06, -0.4083032
1.007157E-06, -0.4216903
1.012094E-06, -0.4350772
1.017031E-06, -0.4484641
1.021968E-06, -0.4618512
1.026905E-06, -0.4752383
1.031842E-06, -0.4886254
1.036779E-06, -0.5020121
1.041716E-06, -0.5153993
1.046653E-06, -0.5287864
1.05159E-06, -0.5421731
1.056527E-06, -0.5555602
1.061464E-06, -0.5689473
1.066401E-06, -0.582334
1.071338E-06, -0.5957211
1.076275E-06, -0.6091082
1.081212E-06, -0.6224949
1.086149E-06, -0.6358821
1.091087E-06, -0.6492692
1.096024E-06, -0.6626559
1.100961E-06, -0.676043
1.105898E-06, -0.6894301
1.110835E-06, -0.7028172
1.115772E-06, -0.7162039
1.120709E-06, -0.729591
1.125646E-06, -0.7429782
1.130583E-06, -0.7563649
1.13552E-06, -0.769752
1.140457E-06, -0.7563652
1.145394E-06, -0.7429784
1.150331E-06, -0.7295913
1.155268E-06, -0.7162042
1.160205E-06, -0.7028174
1.165142E-06, -0.6894304
1.170079E-06, -0.6760433
1.175016E-06, -0.6626562
1.179953E-06, -0.6492694
1.18489E-06, -0.6358823
1.189827E-06, -0.6224952
1.194764E-06, -0.6091084
1.199702E-06, -0.5957214
1.204639E-06, -0.5823343
1.209576E-06, -0.5689475
1.214513E-06, -0.5555604
1.21945E-06, -0.5421733
1.224387E-06, -0.5287865
1.229324E-06, -0.5153995
1.234261E-06, -0.5020123
1.239198E-06, -0.4886253
1.244135E-06, -0.4752385
1.249072E-06, -0.4618514
1.254009E-06, -0.4484643
1.258946E-06, -0.4350775
1.263883E-06, -0.4216904
1.26882E-06, -0.4083034
1.273757E-06, -0.3949166
1.278694E-06, -0.3815295
1.283631E-06, -0.3681424
1.288568E-06, -0.3547556
1.293505E-06, -0.3413685
1.298442E-06, -0.3279814
1.303379E-06, -0.3145944
1.308316E-06, -0.3012076
1.313254E-06, -0.2878205
1.318191E-06, -0.2744334
1.323128E-06, -0.2610466
1.328065E-06, -0.2476595
1.333002E-06, -0.2342724
1.337939E-06, -0.2208856
1.342876E-06, -0.2074986
1.347813E-06, -0.1941115
1.35275E-06, -0.1807247
1.357687E-06, -0.1673376
1.362624E-06, -0.1539505
1.367561E-06, -0.1405634
1.372498E-06, -0.1271766
1.377435E-06, -0.1137895
1.382372E-06, -0.1004025
1.387309E-06, -0.0870157
1.392246E-06, -0.0736286
1.397183E-06, -0.06024149
1.40212E-06, -0.04685472
1.407057E-06, -0.03346761
1.411994E-06, -0.02008056
1.416931E-06, -0.00669378
1.421868E-06, 0.006693367
1.426806E-06, 0.02008038
1.431743E-06, 0.03346748
1.43668E-06, 0.0468543
1.441617E-06, 0.0602414
1.446554E-06, 0.07362841
1.451491E-06, 0.08701523
1.456428E-06, 0.1004023
1.461365E-06, 0.1137894
1.466302E-06, 0.1271762
1.471239E-06, 0.1405633
1.476176E-06, 0.1539504
1.481113E-06, 0.1673371
1.48605E-06, 0.1807242
1.490987E-06, 0.1941113
1.495924E-06, 0.2074981
1.500861E-06, 0.2208852
1.505798E-06, 0.2342722
1.510735E-06, 0.2476593
1.515672E-06, 0.2610462
1.520609E-06, 0.2744333
1.525546E-06, 0.2878204
1.530483E-06, 0.3012071
1.53542E-06, 0.3145942
1.540358E-06, 0.3279813
1.545294E-06, 0.341368
1.550232E-06, 0.3547551
1.555169E-06, 0.3681422
1.560106E-06, 0.3815291
1.565043E-06, 0.3949161
1.56998E-06, 0.4083032
1.574917E-06, 0.4216903
1.579854E-06, 0.4350771
1.584791E-06, 0.4484642
1.589728E-06, 0.4618512
1.594665E-06, 0.475238
1.599602E-06, 0.4886251
1.604539E-06, 0.5020123
1.609476E-06, 0.515399
1.614413E-06, 0.5287861
1.61935E-06, 0.5421731
1.624287E-06, 0.5555599
1.629224E-06, 0.568947
1.634161E-06, 0.5823341
1.639098E-06, 0.5957212
1.644035E-06, 0.609108
1.648972E-06, 0.6224951
1.65391E-06, 0.6358821
1.658846E-06, 0.649269
1.663784E-06, 0.6626561
1.668721E-06, 0.6760431
1.673658E-06, 0.6894299
1.678595E-06, 0.702817
1.683532E-06, 0.7162041
1.688469E-06, 0.7295908
1.693406E-06, 0.7429779
1.698343E-06, 0.7563651
1.70328E-06, 0.7697521
1.708217E-06, 0.7563654
1.713154E-06, 0.7429783
1.718091E-06, 0.7295912
1.723028E-06, 0.7162045
1.727965E-06, 0.7028174
1.732902E-06, 0.6894303
1.737839E-06, 0.6760436
1.742776E-06, 0.6626564
1.747713E-06, 0.6492693
1.75265E-06, 0.6358824
1.757587E-06, 0.6224955
1.762524E-06, 0.6091084
1.767462E-06, 0.5957213
1.772398E-06, 0.5823344
1.777336E-06, 0.5689475
1.782273E-06, 0.5555604
1.78721E-06, 0.5421734
1.792147E-06, 0.5287864
1.797084E-06, 0.5153993
1.802021E-06, 0.5020125
1.806958E-06, 0.4886254
1.811895E-06, 0.4752383
1.816832E-06, 0.4618516
1.821769E-06, 0.4484645
1.826706E-06, 0.4350774
1.831643E-06, 0.4216903
1.83658E-06, 0.4083036
1.841517E-06, 0.3949164
1.846454E-06, 0.3815293
1.851391E-06, 0.3681426
1.856328E-06, 0.3547555
1.861265E-06, 0.3413684
1.866202E-06, 0.3279817
1.871139E-06, 0.3145946
1.876076E-06, 0.3012075
1.881013E-06, 0.2878207
1.88595E-06, 0.2744336
1.890888E-06, 0.2610465
1.895825E-06, 0.2476594
1.900762E-06, 0.2342727
1.905699E-06, 0.2208856
1.910636E-06, 0.2074985
1.915573E-06, 0.1941118
1.92051E-06, 0.1807248
1.925447E-06, 0.1673376
1.930384E-06, 0.1539506
1.935321E-06, 0.1405634
1.940258E-06, 0.1271766
1.945195E-06, 0.1137897
1.950132E-06, 0.1004024
1.955069E-06, 0.08701551
1.960006E-06, 0.07362878
1.964943E-06, 0.06024149
1.96988E-06, 0.04685458
1.974817E-06, 0.03346784
1.979754E-06, 0.02008038
1.984691E-06, 0.006693642
1.989628E-06, -0.006693092
1.994566E-06, -0.02008056
1.999503E-06, -0.03346729
2.004439E-06, -0.04685403
2.009377E-06, -0.06024149
2.014314E-06, -0.07362823
2.019251E-06, -0.08701496
2.024188E-06, -0.1004024
2.029125E-06, -0.1137892
2.034062E-06, -0.1271759
2.038999E-06, -0.1405634
2.043936E-06, -0.1539501
2.048873E-06, -0.167337
2.05381E-06, -0.1807243
2.058747E-06, -0.194111
2.063684E-06, -0.2074985
2.068621E-06, -0.2208852
2.073558E-06, -0.2342722
2.078495E-06, -0.2476594
2.083432E-06, -0.2610462
2.088369E-06, -0.2744331
2.093306E-06, -0.2878204
2.098243E-06, -0.3012073
2.10318E-06, -0.314594
2.108118E-06, -0.3279813
2.113055E-06, -0.3413682
2.117991E-06, -0.354755
2.122929E-06, -0.3681424
2.127866E-06, -0.3815292
2.132803E-06, -0.3949159
2.13774E-06, -0.4083034
2.142677E-06, -0.4216901
2.147614E-06, -0.4350768
2.152551E-06, -0.4484643
2.157488E-06, -0.461851
2.162425E-06, -0.4752378
2.167362E-06, -0.4886252
2.172299E-06, -0.502012
2.177236E-06, -0.5153987
2.182173E-06, -0.5287862
2.18711E-06, -0.5421729
2.192047E-06, -0.5555598
2.196984E-06, -0.5689471
2.201921E-06, -0.5823339
2.206858E-06, -0.5957213
2.211795E-06, -0.609108
2.216732E-06, -0.6224949
2.22167E-06, -0.6358823
2.226607E-06, -0.649269
2.231543E-06, -0.6626559
2.236481E-06, -0.6760432
2.241418E-06, -0.6894299
2.246355E-06, -0.7028168
2.251292E-06, -0.7162041
2.256229E-06, -0.729591
2.261166E-06, -0.7429777
2.266103E-06, -0.7563651
2.27104E-06, -0.769752
2.275977E-06, -0.7563656
2.280914E-06, -0.7429782
2.285851E-06, -0.7295914
2.290788E-06, -0.7162046
2.295725E-06, -0.7028173
2.300662E-06, -0.6894305
2.305599E-06, -0.6760437
2.310536E-06, -0.6626563
2.315473E-06, -0.6492695
2.32041E-06, -0.6358827
2.325347E-06, -0.6224954
2.330284E-06, -0.6091086
