Seconds,Volts
0, -5.046756
3.926579E-08, -5.04504
7.853158E-08, -5.043324
1.177974E-07, -5.041608
1.570632E-07, -5.039893
1.963289E-07, -5.038177
2.355947E-07, -5.036461
2.748605E-07, -5.034745
3.141263E-07, -5.03303
3.533921E-07, -5.031313
3.926579E-07, -5.029598
4.319237E-07, -5.027882
4.711895E-07, -5.026166
5.104553E-07, -5.02445
5.497211E-07, -5.022735
5.889868E-07, -5.021019
6.282526E-07, -5.019303
6.675184E-07, -5.017587
7.067842E-07, -5.015872
7.4605E-07, -5.014155
7.853158E-07, -5.01244
8.245815E-07, -5.010724
8.638473E-07, -5.009008
9.031131E-07, -5.007292
9.42379E-07, -5.005577
9.816447E-07, -5.00386
1.020911E-06, -5.002145
1.060176E-06, -5.000429
1.099442E-06, -4.998713
1.138708E-06, -4.996997
1.177974E-06, -4.995282
1.217239E-06, -4.993566
1.256505E-06, -4.99185
1.295771E-06, -4.990134
1.335037E-06, -4.988418
1.374303E-06, -4.986702
1.413568E-06, -4.984987
1.452834E-06, -4.983271
1.4921E-06, -4.981555
1.531366E-06, -4.979839
1.570632E-06, -4.978123
1.609897E-06, -4.976408
1.649163E-06, -4.974692
1.688429E-06, -4.972976
1.727695E-06, -4.97126
1.766961E-06, -4.969544
1.806226E-06, -4.967828
1.845492E-06, -4.966113
1.884758E-06, -4.964397
1.924024E-06, -4.962681
1.963289E-06, -4.960965
2.002555E-06, -4.959249
2.041821E-06, -4.957533
2.081087E-06, -4.955818
2.120353E-06, -4.954102
2.159618E-06, -4.954102
2.198884E-06, -4.955818
2.23815E-06, -4.957533
2.277416E-06, -4.959249
2.316682E-06, -4.960965
2.355947E-06, -4.962681
2.395213E-06, -4.964397
2.434479E-06, -4.966113
2.473745E-06, -4.967828
2.51301E-06, -4.969544
2.552276E-06, -4.97126
2.591542E-06, -4.972976
2.630808E-06, -4.974692
2.670074E-06, -4.976408
2.709339E-06, -4.978123
2.748605E-06, -4.979839
2.787871E-06, -4.981555
2.827137E-06, -4.983271
2.866403E-06, -4.984987
2.905668E-06, -4.986702
2.944934E-06, -4.988418
2.9842E-06, -4.990134
3.023466E-06, -4.99185
3.062732E-06, -4.993566
3.101997E-06, -4.995282
3.141263E-06, -4.996997
3.180529E-06, -4.998713
3.219795E-06, -5.000429
3.259061E-06, -5.002145
3.298326E-06, -5.00386
3.337592E-06, -5.005577
3.376858E-06, -5.007292
3.416124E-06, -5.009008
3.455389E-06, -5.010724
3.494655E-06, -5.01244
3.533921E-06, -5.014155
3.573187E-06, -5.015871
3.612452E-06, -5.017587
3.651718E-06, -5.019303
3.690984E-06, -5.021019
3.73025E-06, -5.022735
3.769516E-06, -5.02445
3.808781E-06, -5.026166
3.848048E-06, -5.027882
3.887313E-06, -5.029598
3.926579E-06, -5.031313
3.965845E-06, -5.03303
4.00511E-06, -5.034745
4.044376E-06, -5.036461
4.083642E-06, -5.038177
4.122908E-06, -5.039893
4.162174E-06, -5.041608
4.201439E-06, -5.043324
4.240705E-06, -5.04504
4.279971E-06, -5.046756
4.319237E-06, -5.04504
4.358502E-06, -5.043324
4.397768E-06, -5.041608
4.437034E-06, -5.039893
4.4763E-06, -5.038177
4.515566E-06, -5.036461
4.554831E-06, -5.034745
4.594097E-06, -5.03303
4.633363E-06, -5.031313
4.672629E-06, -5.029598
4.711895E-06, -5.027882
4.75116E-06, -5.026166
4.790426E-06, -5.02445
4.829692E-06, -5.022735
4.868958E-06, -5.021019
4.908224E-06, -5.019303
4.947489E-06, -5.017587
4.986755E-06, -5.015871
5.026021E-06, -5.014155
5.065287E-06, -5.01244
5.104553E-06, -5.010724
5.143818E-06, -5.009008
5.183084E-06, -5.007292
5.22235E-06, -5.005577
5.261616E-06, -5.00386
5.300882E-06, -5.002145
5.340147E-06, -5.000429
5.379413E-06, -4.998713
5.418679E-06, -4.996997
5.457945E-06, -4.995282
5.497211E-06, -4.993566
5.536476E-06, -4.99185
5.575742E-06, -4.990134
5.615008E-06, -4.988418
5.654274E-06, -4.986702
5.69354E-06, -4.984987
5.732805E-06, -4.983271
5.772071E-06, -4.981555
5.811337E-06, -4.979839
5.850603E-06, -4.978123
5.889868E-06, -4.976408
5.929134E-06, -4.974692
5.9684E-06, -4.972976
6.007666E-06, -4.97126
6.046932E-06, -4.969544
6.086197E-06, -4.967828
6.125463E-06, -4.966113
6.164729E-06, -4.964397
6.203994E-06, -4.962681
6.24326E-06, -4.960965
6.282526E-06, -4.959249
6.321792E-06, -4.957533
6.361058E-06, -4.955818
6.400323E-06, -4.954102
6.439589E-06, -4.954102
6.478855E-06, -4.955818
6.518121E-06, -4.957533
6.557387E-06, -4.959249
6.596652E-06, -4.960965
6.635918E-06, -4.962681
6.675184E-06, -4.964397
6.71445E-06, -4.966113
6.753716E-06, -4.967828
6.792981E-06, -4.969544
6.832247E-06, -4.97126
6.871513E-06, -4.972976
6.910779E-06, -4.974692
6.950045E-06, -4.976408
6.98931E-06, -4.978123
7.028576E-06, -4.979839
7.067842E-06, -4.981555
7.107108E-06, -4.983271
7.146374E-06, -4.984987
7.185639E-06, -4.986702
7.224905E-06, -4.988418
7.264171E-06, -4.990134
7.303437E-06, -4.99185
7.342703E-06, -4.993566
7.381968E-06, -4.995282
7.421234E-06, -4.996997
7.4605E-06, -4.998713
7.499766E-06, -5.000429
7.539032E-06, -5.002145
7.578297E-06, -5.00386
7.617563E-06, -5.005577
7.656829E-06, -5.007292
7.696095E-06, -5.009008
7.735361E-06, -5.010724
7.774626E-06, -5.01244
7.813892E-06, -5.014155
7.853158E-06, -5.015871
7.892423E-06, -5.017587
7.93169E-06, -5.019303
7.970955E-06, -5.021019
8.010221E-06, -5.022735
8.049486E-06, -5.02445
8.088752E-06, -5.026166
8.128019E-06, -5.027882
8.167284E-06, -5.029598
8.20655E-06, -5.031313
8.245815E-06, -5.03303
8.285081E-06, -5.034745
8.324348E-06, -5.036461
8.363613E-06, -5.038177
8.402879E-06, -5.039893
8.442144E-06, -5.041608
8.48141E-06, -5.043324
8.520677E-06, -5.04504
8.559942E-06, -5.046756
8.599208E-06, -5.04504
8.638473E-06, -5.043324
8.677739E-06, -5.041608
8.717005E-06, -5.039893
8.756271E-06, -5.038177
8.795537E-06, -5.036461
8.834802E-06, -5.034745
8.874068E-06, -5.03303
8.913334E-06, -5.031313
8.9526E-06, -5.029598
8.991866E-06, -5.027882
9.031131E-06, -5.026166
9.070397E-06, -5.02445
9.109663E-06, -5.022735
9.148929E-06, -5.021019
9.188195E-06, -5.019303
9.22746E-06, -5.017587
9.266726E-06, -5.015872
9.305992E-06, -5.014155
9.345258E-06, -5.01244
9.384524E-06, -5.010724
9.423789E-06, -5.009008
9.463055E-06, -5.007292
9.502321E-06, -5.005577
9.541587E-06, -5.00386
9.580853E-06, -5.002145
9.620118E-06, -5.000429
9.659384E-06, -4.998713
9.69865E-06, -4.996997
9.737915E-06, -4.995282
9.777182E-06, -4.993566
9.816447E-06, -4.99185
9.855713E-06, -4.990134
9.894979E-06, -4.988418
9.934244E-06, -4.986702
9.973511E-06, -4.984987
1.001278E-05, -4.983271
1.005204E-05, -4.981555
1.009131E-05, -4.979839
1.013057E-05, -4.978123
1.016984E-05, -4.976408
1.020911E-05, -4.974692
1.024837E-05, -4.972976
1.028764E-05, -4.97126
1.03269E-05, -4.969544
1.036617E-05, -4.967828
1.040543E-05, -4.966113
1.04447E-05, -4.964397
1.048397E-05, -4.962681
1.052323E-05, -4.960965
1.05625E-05, -4.959249
1.060176E-05, -4.957533
1.064103E-05, -4.955818
1.068029E-05, -4.954102
1.071956E-05, -4.954102
1.075883E-05, -4.955818
1.079809E-05, -4.957533
1.083736E-05, -4.959249
1.087662E-05, -4.960965
1.091589E-05, -4.962681
1.095515E-05, -4.964397
1.099442E-05, -4.966113
1.103369E-05, -4.967828
1.107295E-05, -4.969544
1.111222E-05, -4.97126
1.115148E-05, -4.972976
1.119075E-05, -4.974692
1.123002E-05, -4.976408
1.126928E-05, -4.978123
1.130855E-05, -4.979839
1.134781E-05, -4.981555
1.138708E-05, -4.983271
1.142634E-05, -4.984987
1.146561E-05, -4.986702
1.150488E-05, -4.988418
1.154414E-05, -4.990134
1.158341E-05, -4.99185
1.162267E-05, -4.993566
1.166194E-05, -4.995282
1.170121E-05, -4.996997
1.174047E-05, -4.998713
1.177974E-05, -5.000429
1.1819E-05, -5.002145
1.185827E-05, -5.00386
1.189753E-05, -5.005577
1.19368E-05, -5.007292
1.197607E-05, -5.009008
1.201533E-05, -5.010724
1.20546E-05, -5.01244
1.209386E-05, -5.014155
1.213313E-05, -5.015871
1.217239E-05, -5.017587
1.221166E-05, -5.019303
1.225093E-05, -5.021019
1.229019E-05, -5.022735
1.232946E-05, -5.02445
1.236872E-05, -5.026166
1.240799E-05, -5.027882
1.244726E-05, -5.029598
1.248652E-05, -5.031313
1.252579E-05, -5.03303
1.256505E-05, -5.034745
1.260432E-05, -5.036461
1.264358E-05, -5.038177
1.268285E-05, -5.039893
1.272212E-05, -5.041608
1.276138E-05, -5.043324
1.280065E-05, -5.04504
1.283991E-05, -5.046756
