Seconds,Volts
0, 4.261684
2.546905E-08, 5.724547
5.093811E-08, 5.695864
7.640716E-08, 5.66718
1.018762E-07, 5.638496
1.273453E-07, 5.609813
1.528143E-07, 5.581129
1.782834E-07, 5.552446
2.037524E-07, 5.523762
2.292215E-07, 5.495079
2.546905E-07, 5.466395
2.801596E-07, 5.437711
3.056286E-07, 5.409028
3.310977E-07, 5.380344
3.565667E-07, 5.351661
3.820358E-07, 5.322977
4.075048E-07, 5.294293
4.329739E-07, 5.26561
4.584429E-07, 5.236927
4.83912E-07, 5.208243
5.09381E-07, 5.179559
5.348501E-07, 5.150876
5.603192E-07, 5.122192
5.857882E-07, 5.093509
6.112573E-07, 5.064825
6.367263E-07, 5.036141
6.621954E-07, 5.007458
6.876644E-07, 4.978774
7.131335E-07, 4.95009
7.386025E-07, 4.921407
7.640716E-07, 4.892724
7.895406E-07, 4.86404
8.150097E-07, 4.835356
8.404787E-07, 4.806673
8.659478E-07, 4.777989
8.914168E-07, 4.749306
9.168859E-07, 4.720622
9.42355E-07, 4.691938
9.67824E-07, 4.663255
9.93293E-07, 4.634571
1.018762E-06, 4.605887
1.044231E-06, 4.577204
1.0697E-06, 4.548521
1.095169E-06, 4.519837
1.120638E-06, 4.491153
1.146107E-06, 4.46247
1.171576E-06, 4.433786
1.197045E-06, 4.405103
1.222515E-06, 4.376419
1.247984E-06, 4.347735
1.273453E-06, 4.319052
1.298922E-06, 4.290368
1.324391E-06, 4.261685
1.34986E-06, 5.724547
1.375329E-06, 5.695864
1.400798E-06, 5.66718
1.426267E-06, 5.638496
1.451736E-06, 5.609813
1.477205E-06, 5.581129
1.502674E-06, 5.552446
1.528143E-06, 5.523762
1.553612E-06, 5.495079
1.579081E-06, 5.466395
1.60455E-06, 5.437711
1.630019E-06, 5.409028
1.655488E-06, 5.380344
1.680957E-06, 5.351661
1.706426E-06, 5.322977
1.731896E-06, 5.294293
1.757365E-06, 5.26561
1.782834E-06, 5.236926
1.808303E-06, 5.208243
1.833772E-06, 5.179559
1.859241E-06, 5.150876
1.88471E-06, 5.122192
1.910179E-06, 5.093508
1.935648E-06, 5.064825
1.961117E-06, 5.036141
1.986586E-06, 5.007458
2.012055E-06, 4.978774
2.037524E-06, 4.95009
2.062993E-06, 4.921407
2.088462E-06, 4.892724
2.113931E-06, 4.86404
2.139401E-06, 4.835356
2.16487E-06, 4.806673
2.190339E-06, 4.777989
2.215808E-06, 4.749305
2.241277E-06, 4.720622
2.266746E-06, 4.691938
2.292215E-06, 4.663255
2.317684E-06, 4.634571
2.343153E-06, 4.605887
2.368622E-06, 4.577204
2.394091E-06, 4.548521
2.41956E-06, 4.519837
2.445029E-06, 4.491153
2.470498E-06, 4.46247
2.495967E-06, 4.433786
2.521436E-06, 4.405103
2.546905E-06, 4.376419
2.572374E-06, 4.347735
2.597843E-06, 4.319052
2.623312E-06, 4.290368
2.648781E-06, 4.261686
2.67425E-06, 5.724547
2.69972E-06, 5.695864
2.725189E-06, 5.66718
2.750658E-06, 5.638496
2.776127E-06, 5.609813
2.801596E-06, 5.581129
2.827065E-06, 5.552445
2.852534E-06, 5.523762
2.878003E-06, 5.495079
2.903472E-06, 5.466395
2.928941E-06, 5.437711
2.95441E-06, 5.409028
2.979879E-06, 5.380344
3.005348E-06, 5.351661
3.030817E-06, 5.322977
3.056286E-06, 5.294293
3.081755E-06, 5.26561
3.107225E-06, 5.236926
3.132694E-06, 5.208242
3.158163E-06, 5.179559
3.183632E-06, 5.150876
3.209101E-06, 5.122192
3.23457E-06, 5.093508
3.260039E-06, 5.064825
3.285508E-06, 5.036141
3.310977E-06, 5.007458
3.336446E-06, 4.978774
3.361915E-06, 4.95009
3.387384E-06, 4.921407
3.412853E-06, 4.892724
3.438322E-06, 4.864039
3.463791E-06, 4.835356
3.48926E-06, 4.806673
3.514729E-06, 4.777989
3.540198E-06, 4.749305
3.565667E-06, 4.720622
3.591136E-06, 4.691938
3.616605E-06, 4.663255
3.642074E-06, 4.634571
3.667544E-06, 4.605887
3.693013E-06, 4.577204
3.718482E-06, 4.548521
3.743951E-06, 4.519837
3.76942E-06, 4.491153
3.794889E-06, 4.46247
3.820358E-06, 4.433786
3.845827E-06, 4.405102
3.871296E-06, 4.376419
3.896765E-06, 4.347735
3.922234E-06, 4.319052
3.947703E-06, 4.290368
3.973172E-06, 4.261687
3.998641E-06, 5.724547
4.02411E-06, 5.695864
4.049579E-06, 5.66718
4.075048E-06, 5.638496
4.100517E-06, 5.609813
4.125986E-06, 5.58113
4.151455E-06, 5.552446
4.176924E-06, 5.523762
4.202393E-06, 5.495079
4.227863E-06, 5.466395
4.253332E-06, 5.437711
4.278801E-06, 5.409028
4.30427E-06, 5.380344
4.329739E-06, 5.35166
4.355208E-06, 5.322977
4.380677E-06, 5.294293
4.406146E-06, 5.26561
4.431615E-06, 5.236926
4.457084E-06, 5.208242
4.482553E-06, 5.179559
4.508022E-06, 5.150876
4.533491E-06, 5.122192
4.55896E-06, 5.093508
4.584429E-06, 5.064825
4.609898E-06, 5.036141
4.635368E-06, 5.007458
4.660837E-06, 4.978774
4.686306E-06, 4.95009
4.711775E-06, 4.921407
4.737244E-06, 4.892724
4.762713E-06, 4.86404
4.788182E-06, 4.835356
4.813651E-06, 4.806673
4.83912E-06, 4.777989
4.864589E-06, 4.749306
4.890058E-06, 4.720622
4.915527E-06, 4.691938
4.940996E-06, 4.663254
4.966465E-06, 4.634571
4.991934E-06, 4.605887
5.017404E-06, 4.577204
5.042873E-06, 4.54852
5.068342E-06, 4.519837
5.093811E-06, 4.491153
5.11928E-06, 4.46247
5.144749E-06, 4.433786
5.170218E-06, 4.405102
5.195687E-06, 4.376419
5.221156E-06, 4.347735
5.246625E-06, 4.319052
5.272094E-06, 4.290368
5.297563E-06, 4.261688
5.323032E-06, 5.724547
5.348501E-06, 5.695864
5.37397E-06, 5.66718
5.399439E-06, 5.638496
5.424908E-06, 5.609813
5.450377E-06, 5.58113
5.475846E-06, 5.552446
5.501315E-06, 5.523762
5.526784E-06, 5.495079
5.552254E-06, 5.466394
5.577723E-06, 5.437711
5.603192E-06, 5.409028
5.628661E-06, 5.380344
5.65413E-06, 5.35166
5.679599E-06, 5.322977
5.705068E-06, 5.294293
5.730537E-06, 5.26561
5.756006E-06, 5.236926
5.781475E-06, 5.208242
5.806944E-06, 5.179559
5.832413E-06, 5.150876
5.857882E-06, 5.122192
5.883351E-06, 5.093508
5.90882E-06, 5.064825
5.934289E-06, 5.036141
5.959758E-06, 5.007458
5.985227E-06, 4.978774
6.010696E-06, 4.95009
6.036165E-06, 4.921407
6.061634E-06, 4.892724
6.087103E-06, 4.86404
6.112572E-06, 4.835356
6.138041E-06, 4.806673
6.163511E-06, 4.777989
6.18898E-06, 4.749306
6.214449E-06, 4.720622
6.239918E-06, 4.691938
6.265387E-06, 4.663254
6.290856E-06, 4.634571
6.316325E-06, 4.605887
6.341794E-06, 4.577204
6.367263E-06, 4.54852
6.392732E-06, 4.519836
6.418201E-06, 4.491153
6.44367E-06, 4.46247
6.469139E-06, 4.433786
6.494608E-06, 4.405102
6.520077E-06, 4.376419
6.545547E-06, 4.347735
6.571016E-06, 4.319052
6.596485E-06, 4.290368
6.621954E-06, 4.261689
6.647423E-06, 5.724547
6.672892E-06, 5.695864
6.698361E-06, 5.66718
6.72383E-06, 5.638496
6.749299E-06, 5.609813
6.774768E-06, 5.58113
6.800237E-06, 5.552446
6.825706E-06, 5.523762
6.851175E-06, 5.495078
6.876644E-06, 5.466394
6.902113E-06, 5.437711
6.927582E-06, 5.409028
6.953052E-06, 5.380344
6.978521E-06, 5.35166
7.00399E-06, 5.322977
7.029459E-06, 5.294293
7.054928E-06, 5.26561
7.080397E-06, 5.236926
