Seconds,Volts
0, -0.5294011
2.158449E-08, 0.01080411
4.316898E-08, 0.5291829
6.475347E-08, 0.5237262
8.633796E-08, 0.5182696
1.079225E-07, 0.512813
1.295069E-07, 0.5073564
1.510914E-07, 0.5018998
1.726759E-07, 0.4964432
1.942604E-07, 0.4909865
2.158449E-07, 0.4855299
2.374294E-07, 0.4800733
2.590139E-07, 0.4746167
2.805984E-07, 0.4691601
3.021829E-07, 0.4637035
3.237674E-07, 0.4582468
3.453519E-07, 0.4527902
3.669363E-07, 0.4473336
3.885208E-07, 0.4418769
4.101053E-07, 0.4364204
4.316898E-07, 0.4309637
4.532743E-07, 0.4255071
4.748588E-07, 0.4200505
4.964433E-07, 0.4145939
5.180278E-07, 0.4091372
5.396122E-07, 0.4036806
5.611968E-07, 0.398224
5.827812E-07, 0.3927674
6.043657E-07, 0.3873108
6.259502E-07, 0.3818541
6.475347E-07, 0.3763976
6.691192E-07, 0.3709409
6.907037E-07, 0.3654843
7.122882E-07, 0.3600277
7.338727E-07, 0.3545711
7.554572E-07, 0.3491144
7.770417E-07, 0.3436578
7.986262E-07, 0.3382012
8.202106E-07, 0.3327446
8.417952E-07, 0.327288
8.633796E-07, 0.3218314
8.849641E-07, 0.3163747
9.065486E-07, 0.3109181
9.281331E-07, 0.3054615
9.497176E-07, 0.3000049
9.71302E-07, 0.2945483
9.928866E-07, 0.2890916
1.014471E-06, 0.283635
1.036056E-06, 0.2781784
1.05764E-06, 0.2727218
1.079224E-06, 0.2672652
1.100809E-06, 0.2618085
1.122394E-06, 0.2563519
1.143978E-06, 0.2508953
1.165562E-06, 0.2454387
1.187147E-06, 0.2399821
1.208731E-06, 0.2345255
1.230316E-06, 0.2290688
1.2519E-06, 0.2236122
1.273485E-06, 0.2181556
1.295069E-06, 0.212699
1.316654E-06, 0.2072424
1.338238E-06, 0.2017858
1.359823E-06, 0.1963291
1.381407E-06, 0.1908725
1.402992E-06, 0.1854159
1.424576E-06, 0.1799593
1.446161E-06, 0.1745026
1.467745E-06, 0.169046
1.48933E-06, 0.1635894
1.510914E-06, 0.1581328
1.532499E-06, 0.1526762
1.554083E-06, 0.1472196
1.575668E-06, 0.1417629
1.597252E-06, 0.1363063
1.618837E-06, 0.1308497
1.640421E-06, 0.1253931
1.662006E-06, 0.1199365
1.68359E-06, 0.1144799
1.705175E-06, 0.1090233
1.726759E-06, 0.1035666
1.748344E-06, 0.09811002
1.769928E-06, 0.0926534
1.791513E-06, 0.08719675
1.813097E-06, 0.08174014
1.834682E-06, 0.07628352
1.856266E-06, 0.07082691
1.877851E-06, 0.06537029
1.899435E-06, 0.05991371
1.92102E-06, 0.05445706
1.942604E-06, 0.04900048
1.964189E-06, 0.04354383
1.985773E-06, 0.03808718
2.007358E-06, 0.0326306
2.028942E-06, 0.02717395
2.050527E-06, 0.02171737
2.072111E-06, 0.01626072
2.093696E-06, 0.0108041
2.11528E-06, 0.005347518
2.136865E-06, -0.0001091299
2.158449E-06, -0.005565746
2.180034E-06, -0.01102236
2.201618E-06, -0.01647898
2.223203E-06, -0.02193559
2.244787E-06, -0.02739221
2.266371E-06, -0.03284882
2.287956E-06, -0.03830544
2.309541E-06, -0.04376212
2.331125E-06, -0.04921867
2.35271E-06, -0.05467535
2.374294E-06, -0.0601319
