Seconds,Volts
0, -0.06559013
2.233387E-08, -0.0573124
4.466774E-08, -0.05214929
6.700161E-08, -0.05120516
8.933549E-08, -0.05286126
1.116694E-07, -0.05382055
1.340032E-07, -0.05123577
1.563371E-07, -0.04454709
1.78671E-07, -0.03584353
2.010048E-07, -0.02851455
2.233387E-07, -0.02506244
2.456726E-07, -0.02548719
2.680065E-07, -0.02728653
2.903403E-07, -0.02707098
3.126742E-07, -0.02275155
3.350081E-07, -0.01488803
3.573419E-07, -0.006327709
3.796758E-07, -0.0003676149
4.020097E-07, 0.001373512
4.243436E-07, 9.798227E-10
4.466774E-07, -0.001373514
4.690113E-07, 0.0003676102
4.913452E-07, 0.006327707
5.13679E-07, 0.01488801
5.360129E-07, 0.02275154
5.583468E-07, 0.02707098
5.806806E-07, 0.02728653
6.030145E-07, 0.02548719
6.253484E-07, 0.02506244
6.476823E-07, 0.02851454
6.700162E-07, 0.03584352
6.9235E-07, 0.04454707
7.146839E-07, 0.05123577
7.370178E-07, 0.05382056
7.593516E-07, 0.05286126
7.816855E-07, 0.05120517
8.040194E-07, 0.05214929
8.263532E-07, 0.05731238
8.486871E-07, 0.06559013
8.71021E-07, 0.06696364
8.933549E-07, 0.06522252
9.156888E-07, 0.05926243
9.380226E-07, 0.05070211
9.603565E-07, 0.04283859
9.826904E-07, 0.03851915
1.005024E-06, 0.0383036
1.027358E-06, 0.04010294
1.049692E-06, 0.04052769
1.072026E-06, 0.03707559
1.09436E-06, 0.02974661
1.116694E-06, 0.02104304
1.139027E-06, 0.01435438
1.161361E-06, 0.01176958
1.183695E-06, 0.01272887
1.206029E-06, 0.01438497
1.228363E-06, 0.01344084
1.250697E-06, 0.008277733
1.273031E-06, 3.23787E-08
1.295365E-06, -0.008277714
1.317698E-06, -0.01344082
1.340032E-06, -0.01438496
1.362366E-06, -0.01272888
1.3847E-06, -0.01176956
1.407034E-06, -0.01435434
1.429368E-06, -0.02104303
1.451702E-06, -0.0297466
1.474036E-06, -0.03707558
1.496369E-06, -0.04052769
1.518703E-06, -0.04010295
1.541037E-06, -0.03830361
1.563371E-06, -0.03851915
1.585705E-06, -0.04283859
1.608039E-06, -0.05070207
1.630373E-06, -0.0592624
1.652706E-06, -0.06522251
1.67504E-06, -0.06696364
1.697374E-06, -0.06559014
1.719708E-06, -0.0573124
1.742042E-06, -0.0521493
1.764376E-06, -0.05120516
1.78671E-06, -0.05286125
1.809044E-06, -0.05382055
1.831378E-06, -0.05123577
1.853711E-06, -0.04454713
1.876045E-06, -0.03584355
1.898379E-06, -0.02851457
1.920713E-06, -0.02506244
1.943047E-06, -0.02548718
1.965381E-06, -0.02728653
1.987715E-06, -0.02707099
2.010049E-06, -0.02275153
2.032382E-06, -0.01488804
2.054716E-06, -0.006327757
2.07705E-06, -0.0003676144
2.099384E-06, 0.001373512
2.121718E-06, -1.083263E-09
2.144052E-06, -0.001373507
2.166385E-06, 0.0003675842
2.188719E-06, 0.006327704
2.211053E-06, 0.01488799
2.233387E-06, 0.02275155
2.255721E-06, 0.02707098
2.278055E-06, 0.02728654
2.300389E-06, 0.02548719
2.322723E-06, 0.02506243
2.345057E-06, 0.02851455
2.36739E-06, 0.0358435
2.389724E-06, 0.04454703
2.412058E-06, 0.05123576
2.434392E-06, 0.05382055
2.456726E-06, 0.05286125
2.47906E-06, 0.05120517
2.501394E-06, 0.0521493
2.523728E-06, 0.05731238
2.546061E-06, 0.06559008
2.568395E-06, 0.06696364
2.590729E-06, 0.06522252
2.613063E-06, 0.05926241
2.635397E-06, 0.05070212
2.657731E-06, 0.04283862
2.680065E-06, 0.03851915
2.702398E-06, 0.03830359
2.724732E-06, 0.04010294
2.747066E-06, 0.04052769
2.7694E-06, 0.03707562
2.791734E-06, 0.02974661
2.814068E-06, 0.02104308
2.836402E-06, 0.01435436
2.858736E-06, 0.01176958
2.881069E-06, 0.01272886
2.903403E-06, 0.01438497
2.925737E-06, 0.01344085
2.948071E-06, 0.008277736
2.970405E-06, 3.629799E-08
2.992739E-06, -0.008277677
3.015073E-06, -0.01344083
3.037406E-06, -0.01438497
3.05974E-06, -0.01272886
3.082074E-06, -0.01176957
3.104408E-06, -0.01435432
3.126742E-06, -0.02104301
3.149076E-06, -0.02974654
3.17141E-06, -0.03707557
3.193744E-06, -0.04052768
3.216077E-06, -0.04010295
3.238411E-06, -0.0383036
3.260745E-06, -0.03851913
3.283079E-06, -0.04283858
3.305413E-06, -0.05070205
3.327747E-06, -0.05926243
3.350081E-06, -0.06522251
3.372415E-06, -0.06696365
3.394749E-06, -0.06559014
3.417082E-06, -0.05731243
3.439416E-06, -0.05214929
3.46175E-06, -0.05120516
3.484084E-06, -0.05286124
3.506418E-06, -0.05382056
3.528752E-06, -0.0512358
3.551086E-06, -0.04454709
3.573419E-06, -0.03584356
3.595753E-06, -0.0285146
3.618087E-06, -0.02506244
3.640421E-06, -0.02548718
3.662755E-06, -0.02728653
3.685089E-06, -0.02707099
3.707423E-06, -0.0227516
3.729757E-06, -0.01488805
3.75209E-06, -0.00632776
3.774424E-06, -0.0003676191
3.796758E-06, 0.001373511
3.819092E-06, 1.894658E-08
3.841426E-06, -0.001373512
3.86376E-06, 0.0003676279
3.886094E-06, 0.006327618
3.908428E-06, 0.01488797
3.930762E-06, 0.02275155
3.953095E-06, 0.02707095
3.975429E-06, 0.02728654
3.997763E-06, 0.02548719
4.020097E-06, 0.02506244
4.042431E-06, 0.02851449
4.064765E-06, 0.03584349
4.087099E-06, 0.0445471
4.109432E-06, 0.0512357
4.131766E-06, 0.05382055
4.1541E-06, 0.05286126
4.176434E-06, 0.05120517
4.198768E-06, 0.05214927
4.221102E-06, 0.05731237
4.243436E-06, 0.06559013
4.265769E-06, 0.06696364
4.288103E-06, 0.06522252
4.310437E-06, 0.05926241
4.332771E-06, 0.05070223
4.355105E-06, 0.04283863
4.377439E-06, 0.03851915
4.399773E-06, 0.03830361
4.422106E-06, 0.04010292
4.44444E-06, 0.04052769
4.466774E-06, 0.03707556
4.489108E-06, 0.0297467
4.511442E-06, 0.02104308
4.533776E-06, 0.01435436
4.55611E-06, 0.01176958
4.578444E-06, 0.01272885
4.600778E-06, 0.01438496
4.623112E-06, 0.01344083
4.645445E-06, 0.008277807
4.667779E-06, 4.021728E-08
4.690113E-06, -0.008277742
4.712447E-06, -0.0134408
4.734781E-06, -0.01438497
4.757115E-06, -0.01272887
4.779448E-06, -0.01176957
4.801782E-06, -0.01435432
4.824116E-06, -0.02104301
4.84645E-06, -0.02974662
4.868784E-06, -0.03707551
4.891118E-06, -0.04052768
4.913452E-06, -0.04010293
4.935785E-06, -0.03830362
4.958119E-06, -0.03851913
4.980453E-06, -0.04283856
5.002787E-06, -0.05070215
5.025121E-06, -0.05926234
5.047455E-06, -0.06522249
5.069789E-06, -0.06696364
5.092123E-06, -0.06559015
5.114457E-06, -0.05731244
5.136791E-06, -0.0521493
5.159124E-06, -0.05120515
5.181458E-06, -0.05286124
5.203792E-06, -0.05382055
5.226126E-06, -0.05123575
5.24846E-06, -0.04454718
5.270794E-06, -0.03584357
5.293128E-06, -0.02851454
5.315461E-06, -0.02506245
5.337795E-06, -0.02548718
5.360129E-06, -0.02728653
5.382463E-06, -0.02707101
5.404797E-06, -0.02275161
5.427131E-06, -0.01488806
5.449465E-06, -0.006327688
5.471798E-06, -0.0003676587
5.494132E-06, 0.00137351
5.516466E-06, -1.063635E-09
5.5388E-06, -0.001373511
5.561134E-06, 0.0003675837
5.583468E-06, 0.00632769
5.605802E-06, 0.01488788
5.628136E-06, 0.02275148
5.65047E-06, 0.02707097
5.672804E-06, 0.02728652
5.695137E-06, 0.02548721
5.717471E-06, 0.02506243
5.739805E-06, 0.02851455
5.762139E-06, 0.03584339
5.784473E-06, 0.04454701
5.806807E-06, 0.05123576
5.829141E-06, 0.05382056
5.851474E-06, 0.05286128
5.873808E-06, 0.05120517
5.896142E-06, 0.0521493
5.918476E-06, 0.05731229
5.94081E-06, 0.06559006
5.963144E-06, 0.06696364
5.985477E-06, 0.06522258
6.007811E-06, 0.0592625
6.030145E-06, 0.05070213
6.052479E-06, 0.04283856
6.074813E-06, 0.03851918
6.097147E-06, 0.03830358
6.119481E-06, 0.04010294
6.141815E-06, 0.04052772
6.164149E-06, 0.03707562
6.186483E-06, 0.02974662
6.208816E-06, 0.02104318
6.23115E-06, 0.01435441
6.253484E-06, 0.01176957
6.275818E-06, 0.01272887
6.298152E-06, 0.01438495
6.320486E-06, 0.01344085
6.34282E-06, 0.008277741
6.365153E-06, 1.306177E-07
6.387487E-06, -0.008277671
6.409821E-06, -0.01344083
6.432155E-06, -0.01438499
6.454489E-06, -0.0127289
6.476823E-06, -0.01176957
6.499157E-06, -0.01435436
6.52149E-06, -0.02104293
6.543824E-06, -0.02974654
6.566158E-06, -0.03707556
6.588492E-06, -0.04052767
6.610826E-06, -0.04010295
6.63316E-06, -0.0383036
6.655494E-06, -0.03851915
6.677828E-06, -0.0428385
6.700162E-06, -0.05070204
6.722496E-06, -0.05926241
6.744829E-06, -0.06522246
6.767163E-06, -0.06696364
6.789497E-06, -0.06559013
6.811831E-06, -0.05731252
6.834165E-06, -0.05214933
6.856499E-06, -0.05120516
6.878833E-06, -0.05286126
6.901166E-06, -0.05382056
6.9235E-06, -0.0512358
6.945834E-06, -0.0445471
6.968168E-06, -0.03584366
6.990502E-06, -0.02851461
7.012836E-06, -0.02506245
7.035169E-06, -0.02548716
7.057503E-06, -0.02728651
7.079837E-06, -0.027071
7.102171E-06, -0.02275155
7.124505E-06, -0.01488815
7.146839E-06, -0.006327773
7.169173E-06, -0.0003676233
7.191506E-06, 0.001373515
7.21384E-06, 2.287569E-08
7.236174E-06, -0.001373507
7.258509E-06, 0.0003676191
7.280842E-06, 0.006327603
7.303176E-06, 0.01488797
7.32551E-06, 0.02275154
7.347844E-06, 0.02707095
7.370178E-06, 0.02728654
7.392512E-06, 0.02548719
7.414845E-06, 0.02506241
7.437179E-06, 0.02851449
7.459513E-06, 0.03584348
7.481847E-06, 0.04454709
7.504181E-06, 0.0512357
7.526515E-06, 0.05382055
7.548849E-06, 0.05286126
7.571182E-06, 0.05120518
7.593516E-06, 0.05214926
7.61585E-06, 0.05731236
7.638184E-06, 0.06558997
7.660518E-06, 0.06696364
7.682852E-06, 0.06522255
7.705185E-06, 0.05926258
7.72752E-06, 0.05070205
7.749853E-06, 0.04283864
7.772187E-06, 0.0385192
7.794521E-06, 0.0383036
7.816855E-06, 0.04010293
7.839189E-06, 0.04052772
7.861523E-06, 0.03707556
7.883857E-06, 0.02974672
7.90619E-06, 0.02104327
7.928525E-06, 0.01435436
7.950858E-06, 0.01176959
7.973193E-06, 0.01272889
7.995526E-06, 0.01438496
8.01786E-06, 0.01344089
8.040194E-06, 0.008277675
8.062528E-06, 4.805586E-08
8.084861E-06, -0.008277584
8.107196E-06, -0.01344085
8.129529E-06, -0.01438498
8.151863E-06, -0.01272891
8.174197E-06, -0.01176958
8.196531E-06, -0.01435432
8.218864E-06, -0.02104283
8.241199E-06, -0.02974661
8.263532E-06, -0.03707551
8.285866E-06, -0.04052765
8.3082E-06, -0.04010294
8.330534E-06, -0.03830362
8.352868E-06, -0.03851908
8.375202E-06, -0.04283856
8.397536E-06, -0.05070195
8.41987E-06, -0.05926248
8.442204E-06, -0.06522249
8.464537E-06, -0.06696364
8.486872E-06, -0.06559007
8.509205E-06, -0.05731245
8.531539E-06, -0.05214936
8.553873E-06, -0.05120517
8.576207E-06, -0.05286124
8.59854E-06, -0.05382057
8.620875E-06, -0.05123576
8.643208E-06, -0.04454719
8.665542E-06, -0.03584376
8.687876E-06, -0.02851455
8.71021E-06, -0.02506246
8.732543E-06, -0.02548714
8.754878E-06, -0.02728653
8.777211E-06, -0.02707102
8.799546E-06, -0.02275149
8.821879E-06, -0.01488807
8.844213E-06, -0.006327855
8.866547E-06, -0.0003675842
8.888881E-06, 0.001373511
8.911215E-06, 4.290553E-08
8.933549E-06, -0.00137351
8.955883E-06, 0.0003675753
8.978216E-06, 0.006327518
9.000551E-06, 0.01488805
9.022884E-06, 0.02275147
9.045218E-06, 0.02707093
9.067552E-06, 0.02728653
9.089886E-06, 0.02548721
9.112219E-06, 0.02506241
9.134554E-06, 0.02851454
9.156887E-06, 0.03584338
9.179221E-06, 0.04454684
9.201555E-06, 0.05123574
9.223889E-06, 0.05382054
9.246223E-06, 0.05286125
9.268557E-06, 0.05120517
9.29089E-06, 0.05214923
9.313225E-06, 0.05731243
9.335558E-06, 0.06559005
9.357892E-06, 0.06696363
9.380226E-06, 0.06522251
9.40256E-06, 0.05926251
9.424894E-06, 0.05070232
9.447228E-06, 0.04283858
9.469562E-06, 0.03851918
9.491895E-06, 0.03830356
9.51423E-06, 0.04010294
9.536563E-06, 0.04052771
9.558897E-06, 0.03707574
9.581231E-06, 0.02974664
9.603565E-06, 0.02104319
9.625899E-06, 0.01435432
9.648233E-06, 0.01176958
9.670566E-06, 0.01272883
9.692901E-06, 0.01438497
9.715234E-06, 0.01344087
9.737568E-06, 0.0082779
9.759902E-06, -3.450597E-08
9.782236E-06, -0.00827765
9.804569E-06, -0.01344076
9.826904E-06, -0.01438497
9.849237E-06, -0.01272889
9.871571E-06, -0.01176956
9.893905E-06, -0.01435436
9.916239E-06, -0.0210429
9.938572E-06, -0.02974635
9.960907E-06, -0.03707556
9.98324E-06, -0.04052766
1.000557E-05, -0.04010292
1.002791E-05, -0.03830361
1.005024E-05, -0.03851911
1.007258E-05, -0.04283862
1.009491E-05, -0.05070203
1.011724E-05, -0.05926225
1.013958E-05, -0.06522252
1.016191E-05, -0.06696364
1.018425E-05, -0.06559019
1.020658E-05, -0.05731238
1.022891E-05, -0.05214933
1.025125E-05, -0.05120514
1.027358E-05, -0.05286125
1.029591E-05, -0.05382056
1.031825E-05, -0.0512359
1.034058E-05, -0.04454711
1.036292E-05, -0.03584367
1.038525E-05, -0.02851473
1.040758E-05, -0.02506245
1.042992E-05, -0.02548715
1.045225E-05, -0.02728654
1.047459E-05, -0.027071
1.049692E-05, -0.02275169
1.051925E-05, -0.01488799
1.054159E-05, -0.006327783
1.056392E-05, -0.0003677076
1.058626E-05, 0.001373512
1.060859E-05, 2.289532E-08
1.063092E-05, -0.001373505
1.065326E-05, 0.0003676107
1.067559E-05, 0.006327597
1.069792E-05, 0.01488777
1.072026E-05, 0.02275153
1.074259E-05, 0.02707095
1.076493E-05, 0.02728657
1.078726E-05, 0.02548719
1.080959E-05, 0.02506242
1.083193E-05, 0.02851459
1.085426E-05, 0.03584346
1.08766E-05, 0.04454692
1.089893E-05, 0.05123579
1.092126E-05, 0.05382055
1.09436E-05, 0.0528613
1.096593E-05, 0.05120516
1.098826E-05, 0.05214925
1.10106E-05, 0.05731221
1.103293E-05, 0.06559013
1.105527E-05, 0.06696364
1.10776E-05, 0.06522264
1.109993E-05, 0.05926244
1.112227E-05, 0.05070224
1.11446E-05, 0.04283879
1.116694E-05, 0.03851916
1.118927E-05, 0.03830357
1.12116E-05, 0.04010289
1.123394E-05, 0.0405277
1.125627E-05, 0.03707569
1.127861E-05, 0.02974656
1.130094E-05, 0.02104311
1.132327E-05, 0.01435447
1.134561E-05, 0.01176958
1.136794E-05, 0.01272885
1.139027E-05, 0.01438494
1.141261E-05, 0.01344082
