Seconds,Volts
0, -5
2.68221E-08, -4.983744
5.364419E-08, -4.967499
8.046629E-08, -4.951275
1.072884E-07, -4.935084
1.341105E-07, -4.918936
1.609326E-07, -4.902842
1.877547E-07, -4.886812
2.145768E-07, -4.870857
2.413989E-07, -4.854988
2.68221E-07, -4.839214
2.950431E-07, -4.823548
3.218652E-07, -4.807998
3.486873E-07, -4.792576
3.755094E-07, -4.777291
4.023314E-07, -4.762154
4.291535E-07, -4.747175
4.559757E-07, -4.732363
4.827978E-07, -4.717729
5.096198E-07, -4.703282
5.364419E-07, -4.689032
5.632641E-07, -4.674987
5.900861E-07, -4.661159
6.169082E-07, -4.647555
6.437303E-07, -4.634184
6.705524E-07, -4.621057
6.973745E-07, -4.608181
7.241966E-07, -4.595564
7.510187E-07, -4.583215
7.778408E-07, -4.571143
8.046629E-07, -4.559355
8.31485E-07, -4.54786
8.583071E-07, -4.536664
8.851292E-07, -4.525775
9.119513E-07, -4.515202
9.387734E-07, -4.504949
9.655955E-07, -4.495024
9.924175E-07, -4.485435
1.01924E-06, -4.476186
1.046062E-06, -4.467285
1.072884E-06, -4.458737
1.099706E-06, -4.450548
1.126528E-06, -4.442724
1.15335E-06, -4.435269
1.180172E-06, -4.428188
1.206994E-06, -4.421486
1.233816E-06, -4.415169
1.260639E-06, -4.409238
1.287461E-06, -4.4037
1.314283E-06, -4.398557
1.341105E-06, -4.393813
1.367927E-06, -4.389471
1.394749E-06, -4.385533
1.421571E-06, -4.382003
1.448393E-06, -4.378882
1.475215E-06, -4.376174
1.502037E-06, -4.373879
1.528859E-06, -4.372
1.555682E-06, -4.370536
1.582504E-06, -4.369491
1.609326E-06, -4.368863
1.636148E-06, -4.368653
1.66297E-06, -4.368863
1.689792E-06, -4.369491
1.716614E-06, -4.370536
1.743436E-06, -4.372
1.770258E-06, -4.373879
1.79708E-06, -4.376174
1.823903E-06, -4.378882
1.850725E-06, -4.382003
1.877547E-06, -4.385533
1.904369E-06, -4.389471
1.931191E-06, -4.393813
1.958013E-06, -4.398557
1.984835E-06, -4.4037
2.011657E-06, -4.409238
2.038479E-06, -4.415169
2.065301E-06, -4.421486
2.092124E-06, -4.428188
2.118946E-06, -4.435268
2.145768E-06, -4.442724
2.17259E-06, -4.450548
2.199412E-06, -4.458737
2.226234E-06, -4.467285
2.253056E-06, -4.476186
2.279878E-06, -4.485435
2.3067E-06, -4.495024
2.333522E-06, -4.504949
2.360345E-06, -4.515202
2.387167E-06, -4.525775
2.413989E-06, -4.536664
2.440811E-06, -4.54786
2.467633E-06, -4.559355
2.494455E-06, -4.571143
2.521277E-06, -4.583215
2.548099E-06, -4.595564
2.574921E-06, -4.608181
