Seconds,Volts
0, 0.8713952
2.101348E-08, 1.010584
4.202697E-08, 0.8452631
6.304045E-08, 0.861334
8.405393E-08, 0.9365833
1.050674E-07, 0.9308406
1.260809E-07, 1.003438
1.470944E-07, 0.8935137
1.681079E-07, 0.9059123
1.891213E-07, 0.9860116
2.101348E-07, 0.9777228
2.311483E-07, 0.9648759
2.521618E-07, 0.9257319
2.731753E-07, 0.9962205
2.941888E-07, 0.861334
3.152022E-07, 0.859665
3.362157E-07, 0.9365833
3.572292E-07, 0.969864
3.782427E-07, 0.9098029
3.992562E-07, 0.9692909
4.202697E-07, 0.9246672
4.412831E-07, 1.012118
4.622966E-07, 0.8947463
4.833101E-07, 0.8604395
5.043236E-07, 0.9093779
5.25337E-07, 0.9739407
5.463505E-07, 0.9848484
5.673641E-07, 0.9097532
5.883775E-07, 0.974198
6.09391E-07, -1.019529
6.304045E-07, -0.9578187
6.51418E-07, -0.9387848
6.724314E-07, -0.9776111
6.934449E-07, -0.9569292
7.144584E-07, -0.8739581
7.354719E-07, -0.9692845
7.564853E-07, -0.9414252
7.774988E-07, -0.9321515
7.985124E-07, -0.9082698
8.195258E-07, -0.9610091
8.405393E-07, -1.012764
8.615528E-07, -0.8866445
8.825663E-07, -0.8545955
9.035797E-07, -0.8866445
9.245932E-07, -0.9994771
9.456067E-07, -0.8825696
9.666202E-07, -0.8809341
9.876337E-07, -0.8733809
1.008647E-06, -0.9510093
1.029661E-06, -0.9616899
1.050674E-06, -0.8733809
1.071688E-06, -1.023093
1.092701E-06, -0.9242309
1.113715E-06, -1.012577
1.134728E-06, -0.945761
1.155742E-06, -0.9540917
1.176755E-06, -0.9047849
1.197768E-06, -0.9148114
1.218782E-06, 0.9431364
1.239795E-06, 0.9864766
1.260809E-06, 0.916343
1.281822E-06, 0.9864766
1.302836E-06, 0.9070956
1.323849E-06, 1.017574
1.344863E-06, 0.9456544
1.365876E-06, 0.9962205
1.38689E-06, 0.9340659
1.407903E-06, 0.8717678
1.428917E-06, 1.012118
1.44993E-06, 1.017666
1.470944E-06, 0.9548678
1.491957E-06, 0.9889233
1.512971E-06, 0.8489524
1.533984E-06, 0.8452631
1.554998E-06, 0.8717678
1.576011E-06, 0.8713952
1.597025E-06, 0.850513
1.618038E-06, 0.8938818
1.639052E-06, 0.8557908
1.660065E-06, 0.86607
1.681079E-06, 0.9566814
1.702092E-06, 0.8950777
1.723106E-06, 0.8519639
1.744119E-06, 0.9393414
1.765133E-06, 0.9889233
1.786146E-06, 1.017574
1.807159E-06, -0.9569292
1.828173E-06, -0.9643973
1.849186E-06, -1.00246
1.8702E-06, -0.860909
1.891213E-06, -1.000098
1.912227E-06, -0.8849351
1.93324E-06, -1.026284
1.954254E-06, -0.9283565
1.975267E-06, -0.9321515
1.996281E-06, -0.937427
2.017294E-06, -0.937427
2.038308E-06, -1.02623
2.059321E-06, -0.9616899
2.080335E-06, -1.019529
2.101348E-06, -0.8487774
2.122362E-06, -0.9387848
2.143375E-06, -0.9032288
2.164389E-06, -0.9321515
2.185402E-06, -0.891881
2.206416E-06, -1.02098
2.227429E-06, -1.00246
2.248443E-06, -1.017664
2.269456E-06, -0.9997251
2.29047E-06, -1.022759
2.311483E-06, -0.9258385
2.332496E-06, -0.8809341
2.35351E-06, -0.9598125
2.374524E-06, -0.9779791
2.395537E-06, -0.8513886
2.41655E-06, 0.9059123
2.437564E-06, 0.9622943
2.458577E-06, 0.969864
2.479591E-06, 0.8852702
2.500605E-06, 1.016897
2.521618E-06, 0.8604395
2.542631E-06, 0.9365833
2.563645E-06, 0.9777228
2.584658E-06, 0.8587293
2.605672E-06, 0.8717678
2.626685E-06, 0.9796119
2.647699E-06, 0.9186077
2.668712E-06, 0.998112
2.689726E-06, 0.9104838
2.710739E-06, 0.9136742
2.731753E-06, 1.003926
2.752766E-06, 0.9622943
2.77378E-06, 0.947262
2.794793E-06, 0.9860116
2.815807E-06, 0.963223
2.83682E-06, 0.9308406
2.857834E-06, 0.9365833
2.878847E-06, 0.9097532
2.899861E-06, 0.8484004
2.920874E-06, 0.9136742
2.941887E-06, 0.9098029
2.962901E-06, 0.916343
2.983915E-06, 0.8519639
3.004928E-06, -0.9242309
3.025941E-06, -0.8899735
3.046955E-06, -0.8538268
3.067968E-06, -0.89377
3.088982E-06, -1.005423
3.109995E-06, -0.9242309
3.131009E-06, -0.9244896
3.152022E-06, -0.8741885
3.173036E-06, -0.8849351
3.194049E-06, -0.9997251
3.215063E-06, -0.916625
3.236076E-06, -0.8545955
3.25709E-06, -0.9655806
3.278103E-06, -0.8675673
3.299117E-06, -0.985911
3.32013E-06, -0.916625
3.341144E-06, -1.021451
3.362157E-06, -1.011828
3.383171E-06, -0.902202
3.404184E-06, -0.9016289
3.425198E-06, -0.937427
3.446211E-06, -0.937427
3.467225E-06, -0.9528852
3.488238E-06, -0.945761
3.509252E-06, -0.8849351
3.530265E-06, -0.8487774
3.551278E-06, -1.017664
3.572292E-06, -0.9091985
3.593306E-06, 0.8852702
3.614319E-06, 0.8487334
3.635332E-06, 0.8720158
3.656346E-06, 0.8914168
3.677359E-06, 0.8947463
3.698373E-06, 0.8717678
3.719386E-06, 0.9470032
3.7404E-06, 1.003438
3.761413E-06, 0.9093779
3.782427E-06, 0.974198
3.80344E-06, 0.9308406
3.824454E-06, 0.9692909
3.845467E-06, 0.963223
3.866481E-06, 0.8630874
3.887494E-06, 0.861334
3.908508E-06, 0.8947617
3.929521E-06, 0.9692909
3.950535E-06, 0.9973044
3.971548E-06, 0.916343
3.992562E-06, 1.017574
4.013575E-06, 0.9559771
4.034589E-06, 0.966708
4.055602E-06, 0.8484004
4.076616E-06, 0.9327081
4.097629E-06, 0.9559771
4.118643E-06, 0.9973044
4.139656E-06, 1.016897
4.16067E-06, 0.9080301
4.181683E-06, 0.8452088
4.202696E-06, -1.022759
4.22371E-06, -1.022759
4.244724E-06, -0.9569292
4.265737E-06, -1.02623
4.28675E-06, -0.9406523
4.307764E-06, -0.8809341
4.328777E-06, -0.9997251
4.349791E-06, -1.008405
4.370804E-06, -0.9468257
4.391818E-06, -0.8981791
4.412831E-06, -0.8972948
4.433845E-06, -0.9643973
4.454858E-06, -1.000098
4.475872E-06, -0.8733809
4.496885E-06, -0.9731166
4.517899E-06, -1.011616
4.538912E-06, -1.021451
4.559926E-06, -0.9244387
4.580939E-06, -1.00246
4.601953E-06, -0.902202
4.622966E-06, -0.9731166
4.64398E-06, -0.9510093
4.664993E-06, -0.9767466
4.686006E-06, -0.8752724
4.70702E-06, -0.9862226
4.728034E-06, -1.011616
4.749047E-06, -0.9242309
4.770061E-06, -1.011828
4.791074E-06, -0.9468257
4.812087E-06, 0.850513
4.833101E-06, 0.9093779
4.854115E-06, 0.9080301
4.875128E-06, 0.8921589
4.896141E-06, 0.8914168
4.917155E-06, 0.9116804
4.938168E-06, 0.8604395
4.959182E-06, 0.9204836
4.980195E-06, 0.9860116
5.001209E-06, 0.8587293
5.022222E-06, 0.8524907
5.043236E-06, 0.916343
5.064249E-06, 0.9796119
5.085263E-06, 1.012118
5.106276E-06, 0.9431364
5.12729E-06, 0.998112
5.148303E-06, 0.9777228
5.169317E-06, 0.8537566
5.19033E-06, 0.9340659
5.211344E-06, 0.9174011
5.232357E-06, 0.8921589
5.253371E-06, 0.9559771
5.274384E-06, 0.9739407
5.295397E-06, 0.8950777
5.316411E-06, 0.9470032
5.337425E-06, 0.9145637
5.358438E-06, 0.8921589
5.379452E-06, 0.9300677
5.400465E-06, -0.9616899
5.421478E-06, -0.9997251
5.442492E-06, -0.89377
5.463506E-06, -1.022759
5.484519E-06, -0.8899735
5.505532E-06, -0.9148114
5.526546E-06, -0.8741885
5.547559E-06, -0.8513886
5.568573E-06, -0.8741885
5.589586E-06, -0.8825696
5.6106E-06, -0.8733809
5.631613E-06, -0.908039
5.652627E-06, -0.9767466
5.67364E-06, -0.8854813
5.694654E-06, -0.8825696
5.715667E-06, -0.9776111
